kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,ÖZEL,2021/175,8/16/2021,LOTEZ SAĞLIK HİZMETLERİ SAN.TİC.A.Ş.,HASEKİ EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-061,18,9/3/2021 0:00,,
OTOKLAV,ÖZEL,2021/176,8/16/2021,LOTEZ SAĞLIK HİZMETLERİ SAN.TİC.A.Ş.,HASEKİ EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-062,18,9/3/2021 0:00,,
OTOKLAV,DMO,2021/177,11/10/2021,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,ISPARTA SÜLEYMAN DEMİREL ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,ISPARTA,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-048,59,1/8/2022 0:00,,
OTOKLAV,DMO,2020/412,5/18/2021,DMO VAN BÖLGE MÜDÜRLÜĞÜ,HAKKARİ DERECİK DEVLET HASTANESİ,HAKKARİ,ERS 6610 S,422 LT TEK KAPILI OTOKLAV CİHAZI,422 LT,2021/01-129,64,7/21/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/178,5/20/2021,VIETNAM ACT,VIETNAM ACT,VİETNAM,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-051,21,6/10/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/060,6/17/2021,AMAX INTERNATİONAL,AMAX INTERNATİONAL,PAKİSTAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-053,9,6/26/2021 0:00,,
OTOKLAV,DMO,2021/058,6/15/2021,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,BOLU İZZET BAYSAL DEVLET HASTANESİ,BOLU,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-030,59,8/13/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/184,6/2/2021,AMAX INTERNATİONAL,AMAX INTERNATİONAL,PAKİSTAN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2021/01-131,24,6/26/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/185,6/2/2021,AMAX INTERNATİONAL,AMAX INTERNATİONAL,PAKİSTAN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2021/01-132,24,6/26/2021 0:00,,
OTOKLAV,ÖZEL,2021/216,6/4/2021,MEDİGRUP EĞİTİM DANIŞMANLIK,MEDİGRUP EĞİTİM DANIŞMANLIK,İSTANBUL,STR 6613 S,550 LT TEK KAPILI OTOKLAV CİHAZI,550 LT,2021/01-130,15,6/19/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/315,6/5/2021,NASİRİYAH,NASİRİYAH,IRAK,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2021/01-077,25,6/30/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/218,6/5/2021,NASİRİYAH,NASİRİYAH,IRAK,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2021/01-078,25,6/30/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/221,6/10/2021,ALHADARAT NASİRİYAH,ALHADARAT NASİRİYAH,IRAK,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2021/01-079,21,7/1/2021 0:00,,
OTOKLAV,DMO,2021/443,12/6/2021,DMO GENEL MÜDÜRLÜĞÜ,TOPRAKLIK ADSM,ANKARA,ERS 6613 S,550 LT TEK KAPILI OTOKLAV CİHAZI,550 LT,2021/01-080,59,2/3/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/223,6/10/2021,ALHADARAT NASİRİYAH,ALHADARAT NASİRİYAH,IRAK,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI,250 LT,2021/01-075,21,7/1/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/180,6/17/2021,AMAX INTERNATİONAL,AMAX INTERNATİONAL,PAKİSTAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-052,9,6/26/2021 0:00,,
OTOKLAV,ÖZEL,2021/228,6/17/2021,ASZ KİMYA,KİLİS DEVLET HASTANESİ,KİLİS,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-135,35,7/22/2021 0:00,,
OTOKLAV,ÖZEL,2021/229,6/17/2021,ASZ KİMYA,KİLİS DEVLET HASTANESİ,KİLİS,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-136,35,7/22/2021 0:00,,
OTOKLAV,ÖZEL,2021/230,6/17/2021,ASZ KİMYA,KİLİS DEVLET HASTANESİ,KİLİS,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-137,35,7/22/2021 0:00,,
OTOKLAV,ÖZEL,2021/231,6/17/2021,ASZ KİMYA,KİLİS DEVLET HASTANESİ,KİLİS,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-138,35,7/22/2021 0:00,,
OTOKLAV,ÖZEL,2021/179,7/2/2021,LTS GLOBAL SAĞLIK SAN.TİC.A.Ş.,ŞİŞLİ SARIYER HAMİDİYE EFTAL EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-146,3,7/5/2021 0:00,,
OTOKLAV,ÖZEL,2021/227,7/2/2021,LTS GLOBAL SAĞLIK SAN.TİC.A.Ş.,ŞİŞLİ SARIYER HAMİDİYE EFTAL EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-147,3,7/5/2021 0:00,,
OTOKLAV,DMO,2021/236,8/17/2021,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-035,64,10/20/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/235,6/21/2021,TM,TM ,MISIR,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2021/01-064,20,7/11/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/062,6/21/2021,TM,TM ,MISIR,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-133,20,7/11/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/306,6/21/2021,TM,TM ,MISIR,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2021/01-081,20,7/11/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/243,6/21/2021,TM,TM ,MISIR,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2021/01-065,20,7/11/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/379,6/29/2021,TM,TM ,MISIR,GOLDBERG 422 S,422 LT TEK KAPILI OTOKLAV CİHAZI,422 LT,2021/01-085,13,7/12/2021 0:00,,
OTOKLAV,DMO,2021/244,8/17/2021,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-036,64,10/20/2021 0:00,,
OTOKLAV,DMO,2021/245,8/19/2021,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,PAZARCIK DEVLET HASTANESİ,KAHRAMANMARAŞ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-037,64,10/22/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/246,8/25/2021,IRAK,IRAK,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-152,21,9/15/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/247,8/25/2021,IRAK,IRAK,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-153,21,9/15/2021 0:00,,
OTOKLAV,ÖZEL,2021/393,3/18/2022,ÖZEL ALFA EYNAL SAĞLIK,ÖZEL ALFA EYNAL SAĞLIK,İZMİR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-016,0,3/18/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/249,11/3/2021,IRAK,IRAK,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-184,27,11/30/2021 0:00,,
OTOKLAV,DMO,2021/250,8/13/2021,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,KİLİS ADSM,KİLİS,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-025,64,10/16/2021 0:00,,
OTOKLAV,ÖZEL,2021/251,8/31/2021,BAŞKENT HİTİT MEDİKAL SAĞ.HİZ.A.Ş.,BAŞKENT HİTİT MEDİKAL SAĞ.HİZ.A.Ş.,KASTAMONU,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-155,30,9/30/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/252,3/24/2022,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-156,-174,10/1/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/126,7/10/2021,SURİYE,SURİYE,SURİYE,ES 100,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2021/01-149,18,7/28/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/127,7/10/2021,SURİYE,SURİYE,SURİYE,ES 100,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2021/01-150,18,7/28/2021 0:00,,
OTOKLAV,ÖZEL,2020/498,3/22/2021,ETA 21 İNŞAAT,JİYAN HOSPİTAL,DİYARBAKIR,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-058,14,4/5/2021 0:00,,
OTOKLAV,ÖZEL,2020/495,3/22/2021,ETA 21 İNŞAAT,JİYAN HOSPİTAL,DİYARBAKIR,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-059,14,4/5/2021 0:00,,
OTOKLAV,DMO,2020/507,7/28/2021,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SİVAS CUMHURİYET ÜNİVERSİTESİ REKTÖRLÜĞÜ,SİVAS,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-055,59,9/25/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/001,8/4/2021,"MME, LLC","MME, LLC",UKRAYNA,STR 5512 D,300 LİTRE ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-056,16,8/20/2021 0:00,,
OTOKLAV,DMO,2021/290,9/21/2021,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,KOCAELİ KARAMÜRSEL DEVLET HASTANESİ,KOCAELİ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-038,59,11/19/2021 0:00,,
OTOKLAV,DMO,2021/291,9/24/2021,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,BATTALGAZİ DEVLET HASTANESİ,MALATYA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-039,64,11/27/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/292,11/3/2021,IRAK,IRAK,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-185,27,11/30/2021 0:00,,
OTOKLAV,DMO,2021/293,9/24/2021,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,NİĞDE,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-161,64,11/27/2021 0:00,,
OTOKLAV,ÖZEL,2021/235,9/15/2021,HRS HASTANESİ,HRS HASTANESİ,ANKARA,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-034,1,9/16/2021 0:00,,
OTOKLAV,DMO,2021/295,11/19/2021,DMO GENEL MÜDÜRLÜĞÜ,TARSUS DEVLET HASTANESİ,MERSİN,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-014,-63,9/17/2021 0:00,,
OTOKLAV,DMO,2021/296,11/19/2021,DMO GENEL MÜDÜRLÜĞÜ,TARSUS DEVLET HASTANESİ,MERSİN,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-015,-62,9/18/2021 0:00,,
OTOKLAV,DMO,2021/299,9/24/2021,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,BATTALGAZİ DEVLET HASTANESİ,MALATYA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-160,64,11/27/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/329,9/10/2021,ROMANYA,ROMANYA,ROMANYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-159,35,10/15/2021 0:00,,
OTOKLAV,DMO,2021/330,12/8/2021,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,KULA DEVLET HASTANESİ,MANİSA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-087,59,2/5/2022 0:00,,
OTOKLAV,YURTDIŞI,2020/225,9/10/2021,ROMANYA,ROMANYA,ROMANYA,STR 4407 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2021/01-157,35,10/15/2021 0:00,,
OTOKLAV,YURTDIŞI,2020/242,9/10/2021,ROMANYA,ROMANYA,ROMANYA,STR 4407 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2021/01-158,35,10/15/2021 0:00,,
OTOKLAV,DMO,2021/344,11/2/2021,DMO GENEL MÜDÜRLÜĞÜ,SİNCAN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-182,64,1/5/2022 0:00,,
OTOKLAV,DMO,2021/062,11/2/2021,DMO GENEL MÜDÜRLÜĞÜ,SİNCAN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-011,64,1/5/2022 0:00,,
OTOKLAV,DMO,2021/294,10/15/2021,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR KARABAĞLAR BELEDİYE BAŞKANLIĞI VETERİNER İŞLERİ MÜDÜRLÜĞÜ,İZMİR,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-151,64,12/18/2021 0:00,,
OTOKLAV,ÖZEL,2021/347,11/2/2021,İZAN OTELCİLİK TURİZM.TİC.İNŞ.A.Ş.,ÖZEL İZAN SAĞLIK HASTANESİ,MUĞLA,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-181,10,11/12/2021 0:00,,
OTOKLAV,DMO,2021/387,10/15/2021,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,KAYSERİ DEVELİ HATİCE-MUAMMER KOCATÜRK DEVLET HASTANESİ,KAYSERİ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-186,64,12/18/2021 0:00,,
OTOKLAV,DMO,2021/349,10/22/2021,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,YALOVA DEVLET HASTANESİ,YALOVA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-171,64,12/25/2021 0:00,,
OTOKLAV,DMO,2021/350,10/22/2021,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,YALOVA DEVLET HASTANESİ,YALOVA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-172,64,12/25/2021 0:00,,
OTOKLAV,ÖZEL,2021/351,10/12/2021,ORDEM YAPI İTH.İHR.SAN.TİC.LTD.ŞTİ.,TRAKYA ÜNİVERSİTESİ,EDİRNE,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-063,30,11/11/2021 0:00,,
OTOKLAV,ÖZEL,2021/352,10/12/2021,ORDEM YAPI İTH.İHR.SAN.TİC.LTD.ŞTİ.,TRAKYA ÜNİVERSİTESİ,EDİRNE,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-168,30,11/11/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/356,10/7/2021,ROMANYA,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-163,31,11/7/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/357,10/7/2021,ROMANYA,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-164,31,11/7/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/358,10/7/2021,ROMANYA,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-165,31,11/7/2021 0:00,,
OTOKLAV,DMO,2021/365,10/8/2021,DMO GENEL MÜDÜRLÜĞÜ,KUZEY KIBRIS TÜRK CUMHURİYETİ,MERSİN,ERS 6613 S,550 LT TEK KAPILI OTOKLAV CİHAZI,550 LT,2021/01-167,24,11/1/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/373,11/11/2021,MISIR,MISIR,MISIR,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-086,23,12/4/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/375,10/25/2021,ROMANYA,ROMANYA,ROMANYA,STR 7712 S,675 LT TEK KAPILI OTOKLAV CİHAZI,675 LT,2021/01-173,26,11/20/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/379,10/27/2021,MISIR,MISIR,MISIR,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI,250 LT,2021/01-179,29,11/25/2021 0:00,,
OTOKLAV,ÖZEL,2021/248,11/3/2021,A HOSPİTAL SAĞLIK HİZMETLERİ ,A HOSPİTAL SAĞLIK HİZMETLERİ ,İSTANBUL,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-154,12,11/15/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/389,11/12/2021,LİBYA,LİBYA,LİBYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-069,34,12/16/2021 0:00,,
OTOKLAV,YURTDIŞI,2021/390,11/12/2021,LİBYA,LİBYA,LİBYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-070,34,12/16/2021 0:00,,
OTOKLAV,DMO,2021/391,11/12/2021,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL FİZİK TEDAVİ REHABİLİTASYON EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-049,64,1/15/2022 0:00,,
OTOKLAV,DMO,2021/392,11/12/2021,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL FİZİK TEDAVİ REHABİLİTASYON EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-050,64,1/15/2022 0:00,,
OTOKLAV,DMO,2021/420,11/29/2021,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR TEPECİK EĞİTİM ARAŞTIRMA HASTANESİ,İZMİR,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-017,59,1/27/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/409,11/12/2021,LİBYA,LİBYA,LİBYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-088,77,1/28/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/410,11/12/2021,LİBYA,LİBYA,LİBYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-089,78,1/29/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/414,12/22/2021,BG BULTMED,BG BULTMED,BULGARİSTAN,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-189,20,1/11/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/415,12/22/2021,BG BULTMED,BG BULTMED,BULGARİSTAN,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-190,20,1/11/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/416,12/29/2021,NİGERİA,NİGERİA,NİGERİA,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-028,23,1/21/2022 0:00,,
OTOKLAV,DMO,2021/348,12/2/2021,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,HATAY SAMANDAĞ DEVLET HASTANESİ,HATAY,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-169,59,1/30/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/465,12/22/2021,BG BULTMED,BG BULTMED,BULGARİSTAN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2021/01-191,20,1/11/2022 0:00,,
OTOKLAV,YURTDIŞI,2021/466,12/22/2021,IRAK,IRAK,IRAK,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2021/01-192,20,1/11/2022 0:00,,
OTOKLAV,YURTDIŞI,2019/326,12/22/2021,MODERN MEDICAL,MODERN MEDICAL,IRAK,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-193,8,12/30/2021 0:00,,
OTOKLAV,ÖZEL,2019/326,11/9/2022,İNNOMED LABORATUVAR İTH. İHR. SAN. TİC. LTD. ŞTİ.,İNNOMED LABORATUVAR İTH. İHR. SAN. TİC. LTD. ŞTİ.,İSTANBUL,GOLDBERG 250 S,250 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2022/01-164,,12/9/2022,,
OTOKLAV,YURTDIŞI,2021/020,4/13/2022,KONGO,KONGO,KONGO,GOLDBERG 840 D-REVİZYON,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2022/01-036,,5/4/2022,,
OTOKLAV,YURTDIŞI,2022/010,5/11/2022,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-043,,6/6/2022,,
OTOKLAV,YURTDIŞI,2022/011,8/8/2022,LABORİN-PHARMA,KAZAKİSTAN,KAZAKİSTAN,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-077,,8/12/2022,,
OTOKLAV,YURTDIŞI,2022/012,5/11/2022,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-044,,6/6/2022,,
OTOKLAV,ÖZEL,2022/015,1/6/2022,MDR BİYOTEKNOLOJİ,MDR BİYOTEKNOLOJİ,MDR BİYOTEKNOLOJİ,ES 100,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2023/01-001,(ALYANS MEDİKALE GÖNDERİLEN CİHAZ İLE AYNI SERİ NUMARASI İLE ÜRETİLDİ),,,
OTOKLAV,YURTDIŞI,2022/025,5/11/2022,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2022/01-045,,6/6/2022,,
OTOKLAV,YURTDIŞI,2022/027,5/11/2022,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2022/01-046,,6/6/2022,,
OTOKLAV,YURTDIŞI,2022/028,5/11/2022,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2022/01-047,,6/6/2022,,
OTOKLAV,YURTDIŞI,2022/029,5/11/2022,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2022/01-048,,6/6/2022,,
OTOKLAV,YURTDIŞI,2022/030,4/19/2022,NİCU,ROMANYA,ROMANYA,STR 4410 S (Eski Kazan),160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2022/01-037,,5/12/2022,,
OTOKLAV,YURTDIŞI,2022/031,4/19/2022,NİCU,ROMANYA,ROMANYA,STR 4410 S (Eski Kazan),160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2022/01-038,,5/12/2022,,
OTOKLAV,YURTDIŞI,2022/032,4/25/2022,NİCU,ROMANYA,ROMANYA,STR 4410 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2022/01-039,,5/15/2022,,
OTOKLAV,YURTDIŞI,2022/035,6/8/2022,FAS,FAS,FAS,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2022/01-063,,6/15/2022,,
OTOKLAV,YURTDIŞI,2022/036,9/3/2022,RUSYA FEDARASYONU,RUSYA FEDARASYONU,RUSYA,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2022/01-096,,9/30/2022,,
OTOKLAV,YURTDIŞI,2022/037,9/3/2022,RUSYA FEDARASYONU,RUSYA FEDARASYONU,RUSYA,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2022/01-097,,9/30/2022,,
OTOKLAV,ÖZEL,2022/040,8/5/2022,KORKMAZ MED. İNŞAAT TIBBİ CİH. MAK. İHR. İTH. SAN. TİC. LTD. ŞTİ.,KORKMAZ MED. İNŞAAT TIBBİ CİH. MAK. İHR. İTH. SAN. TİC. LTD. ŞTİ.,HAKKARİ,STR 5512 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2022/01-057,15 GÜN,8/15/2022,,
