DMO-ÖZEL-İHALE-DEMO,SİPARİŞ NO/İŞ EMRİ NO/TEKLİF NO,SİPARİŞ TARİHİ,SİPARİŞİ VEREN/2018,KURULUM YERİ /2018,İL,ÜRÜN MODELİ,ÜRÜN ADI,LİTRE,SERİ NO,"TESLİM 
SÜRESİ",TESLİM TARİHİ
YURTDIŞI,2020/448,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-212,2020-12-24 00:00:00,
YURTDIŞI,2020/449,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-213,2020-12-25 00:00:00,
YURTDIŞI,2020/450,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-214,2020-12-26 00:00:00,
YURTDIŞI,2020/451,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-215,2020-12-27 00:00:00,
YURTDIŞI,2020/452,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-216,2020-12-28 00:00:00,
YURTDIŞI,2020/453,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-217,2020-12-29 00:00:00,
YURTDIŞI,2020/454,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-218,2020-12-30 00:00:00,
YURTDIŞI,2020/455,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-219,2020-12-31 00:00:00,
YURTDIŞI,2020/456,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-220,2021-01-01 00:00:00,
YURTDIŞI,2020/457,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-221,2021-01-02 00:00:00,
YURTDIŞI,2020/458,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-222,2021-01-03 00:00:00,
YURTDIŞI,2020/459,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-223,2021-01-04 00:00:00,
YURTDIŞI,2020/460,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-224,2021-01-05 00:00:00,
YURTDIŞI,2020/461,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-225,2021-01-06 00:00:00,
YURTDIŞI,2020/462,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-226,2021-01-07 00:00:00,
YURTDIŞI,2020/463,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-227,2021-01-08 00:00:00,
YURTDIŞI,2020/464,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-228,2021-01-09 00:00:00,
YURTDIŞI,2020/465,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-229,2021-01-10 00:00:00,
YURTDIŞI,2020/466,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-230,2021-01-11 00:00:00,
YURTDIŞI,2020/467,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-231,2021-01-12 00:00:00,
YURTDIŞI,2020/468,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-232,2021-01-13 00:00:00,
YURTDIŞI,2020/469,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-233,2021-01-14 00:00:00,
YURTDIŞI,2020/470,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-234,2021-01-15 00:00:00,
YURTDIŞI,2020/471,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-235,2021-01-16 00:00:00,
YURTDIŞI,2020/472,2020-11-12 00:00:00,UNOPS MALDIVES,UNOPS MALDIVES,MALDİVLER,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-236,2021-01-17 00:00:00,
YURTDIŞI,2020/396,2020-10-29 00:00:00,NİCU,NİCU,ROMANYA,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2020/01-237,2020-11-21 00:00:00,
DMO,2020/404,2020-10-02 00:00:00,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,NİĞDE,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-238,2020-12-05 00:00:00,
YURTDIŞI,2020/028,2020-11-06 00:00:00,DOCTOR MOUAD NOURİ,DOCTOR MOUAD NOURİ,FAS,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2020/01-239,2020-11-30 00:00:00,
YURTDIŞI,2020/029,2020-11-06 00:00:00,DOCTOR MOUAD NOURİ,DOCTOR MOUAD NOURİ,FAS,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2020/01-240,2020-11-30 00:00:00,
YURTDIŞI,2020/408,2020-11-06 00:00:00,DOCTOR MOUAD NOURİ,DOCTOR MOUAD NOURİ,FAS,GOLDBERG 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-241,2020-12-01 00:00:00,
YURTDIŞI,2020/405,2020-11-06 00:00:00,BULGARİSTAN,BULGARİSTAN,BULGARİSTAN,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-242,2020-11-26 00:00:00,
ÖZEL,2020/400,2020-11-07 00:00:00,TEKNOVET İLAÇ SAN.TİC.A.Ş.,TEKNOVET İLAÇ SAN.TİC.A.Ş.,İSTANBUL,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-243,2020-12-25 00:00:00,
ÖZEL,2020/399,2020-11-07 00:00:00,TEKNOVET İLAÇ SAN.TİC.A.Ş.,TEKNOVET İLAÇ SAN.TİC.A.Ş.,İSTANBUL,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-244,2020-12-25 00:00:00,
ÖZEL,2020/307,2020-11-09 00:00:00,ÖZEL KONYA HOSPİTAL,CANKAT NEFES SAĞLIK A.Ş.,KONYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2020/01-245,2020-11-24 00:00:00,
DMO,2020/402,2020-11-09 00:00:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,VEZİRKÖPRÜ DEVLET HASTANESİ,SAMSUN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-246,2021-01-12 00:00:00,
DMO,2020/401,2020-11-09 00:00:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,VEZİRKÖPRÜ DEVLET HASTANESİ,SAMSUN,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-247,2021-01-12 00:00:00,
YURTDIŞI,2020/309,2020-11-10 00:00:00,NİCU,NİCU,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-248,2020-11-30 00:00:00,
ÖZEL,2020/040,2020-11-10 00:00:00,ÖZEL AKSARAY DİŞ KLİNİĞİ,ÖZEL AKSARAY DİŞ KLİNİĞİ,AKSARAY,STR 4410 D,250 LT ÇİFT KAPILI OTOKLAV CİHAZI,250 LT,2020/01-249,2020-11-20 00:00:00,
ÖZEL,2020/473,2020-11-13 00:00:00,S.B.Ü. AHİ EVREN GÖĞÜS KALP VE DAMAR CERRAHİSİ EĞİTİM VE ARAŞTIRMA HASTANESİ,S.B.Ü. AHİ EVREN GÖĞÜS KALP VE DAMAR CERRAHİSİ EĞİTİM VE ARAŞTIRMA HASTANESİ,TRABZON,STR 75 V,75 LT VAKUMLU DİK TİP OTOKLAV CİHAZI,75 LT,2020/01-250,2020-12-11 00:00:00,
İHALE,2020/474,2020-11-13 00:00:00,TÜRKİYE İLAÇ VE TIBBİ CİHAZ KURUMU,TÜRKİYE İLAÇ VE TIBBİ CİHAZ KURUMU,ANKARA,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2020/01-251,2020-12-10 00:00:00,
DMO,2020/403,2020-11-05 00:00:00,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,DOĞANŞEHİR DEVLET HASTANESİ,MALATYA,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-252,2021-01-03 00:00:00,
ÖZEL,2020/490,2020-09-14 00:00:00,RADON MEDİKAL ELEKTRONİK İNŞ.GIDA LTD.ŞTİ.,İSTANBUL ÜNİVERSİTESİ CERRAHPAŞA DENEY HAYVANLARI ,İSTANBUL,GOLDBERG 675 ,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2020/01-253,2020-12-11 00:00:00,
DMO,2020/352,2021-04-20 00:00:00,ATATÜRK GÖĞÜS HASTALIKLARI SANATORYUM HASTANESİ,ATATÜRK GÖĞÜS HASTALIKLARI SANATORYUM HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-254,2021-02-02 00:00:00,
YURTDIŞI,2020/489,2020-12-07 00:00:00,ETKİN TIBBİ CİHAZLAR,SLOVAKYA,SLOVAKYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2020/01-256,2020-12-12 00:00:00,
YURTDIŞI,2020/313,2020-12-07 00:00:00,ETKİN TIBBİ CİHAZLAR,SLOVAKYA,SLOVAKYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2020/01-257,2020-12-12 00:00:00,
DMO,2020/479,2020-12-07 00:00:00,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,19 MAYIS DEVLET HASTANESİ,SAMSUN,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-258,2021-02-09 00:00:00,
DMO,2020/353,2020-12-08 00:00:00,DMO GENEL MÜDÜRLÜĞÜ,MAMAK DEVLET HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-260,2021-02-10 00:00:00,
DMO,2020/497,2021-04-20 00:00:00,ATATÜRK GÖĞÜS HASTALIKLARI SANATORYUM HASTANESİ,ATATÜRK GÖĞÜS HASTALIKLARI SANATORYUM HASTANESİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2020/01-261,2021-02-02 00:00:00,
YURTDIŞI,2020/410,2020-12-14 00:00:00,MEDİCAL PARTNER CHİLE EQUİPOS MEDİCOS LTDA,MEDİCAL PARTNER CHİLE EQUİPOS MEDİCOS LTDA,ŞİLİ,GOLDBERG 422 S,422 LT TEK KAPILI OTOKLAV CİHAZI,422 LT,2020/01-262,2020-12-29 00:00:00,
YURTDIŞI,2020/409,2020-12-14 00:00:00,MEDİCAL PARTNER CHİLE EQUİPOS MEDİCOS LTDA,MEDİCAL PARTNER CHİLE EQUİPOS MEDİCOS LTDA,ŞİLİ,GOLDBERG 422 S,422 LT TEK KAPILI OTOKLAV CİHAZI,422 LT,2020/01-263,2020-12-29 00:00:00,
ÖZEL,2020/480,2020-12-28 00:00:00,KARA MEHMET MERMER SAN.TİC.LTD.ŞTİ.,İSCEHİSAR DEVLET HASTANESİ,AFYONKARAHİSAR,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2020/01-264,2021-01-13 00:00:00,
YURTDIŞI,2020/130,2022-04-13 00:00:00,KONGO,KONGO,KONGO,GOLDBERG 100,100 LT  DİK TİP OTOKLAV CİHAZI,100 LT,2022/01-033,2021-01-14 00:00:00,
