kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,YURTDIŞI,2020/235,2021-06-21,TM,TM ,MISIR,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2021/01-064,20,2021-07-11,,
OTOKLAV,YURTDIŞI,2020/062,2021-06-21,TM,TM ,MISIR,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-133,20,2021-07-11,,
OTOKLAV,YURTDIŞI,2020/306,2021-06-21,TM,TM ,MISIR,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2021/01-081,20,2021-07-11,,
OTOKLAV,YURTDIŞI,2020/243,2021-06-21,TM,TM ,MISIR,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2021/01-065,20,2021-07-11,,
OTOKLAV,YURTDIŞI,2020/379,2021-06-29,TM,TM ,MISIR,GOLDBERG 422 S,422 LT TEK KAPILI OTOKLAV CİHAZI,422 LT,2021/01-085,13,2021-07-12,,
OTOKLAV,DMO,2021/244,2021-08-17,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-036,64,2021-10-20,,
OTOKLAV,DMO,2021/245,2021-08-19,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,PAZARCIK DEVLET HASTANESİ,KAHRAMANMARAŞ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-037,64,2021-10-22,,
OTOKLAV,YURTDIŞI,2021/246,2021-08-25,IRAK,IRAK,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-152,21,2021-09-15,,
OTOKLAV,YURTDIŞI,2021/247,2021-08-25,IRAK,IRAK,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-153,21,2021-09-15,,
OTOKLAV,ÖZEL,2021/393,2022-03-18,ÖZEL ALFA EYNAL SAĞLIK,ÖZEL ALFA EYNAL SAĞLIK,İZMİR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-016,0,2022-03-18,,
OTOKLAV,YURTDIŞI,2021/249,2021-11-03,IRAK,IRAK,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550LT,2021/01-184,27,2021-11-30,,
OTOKLAV,DMO,2021/250,2021-08-13,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,KİLİS ADSM,KİLİS,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-025,64,2021-10-16,,
OTOKLAV,ÖZEL,2021/251,2021-08-31,BAŞKENT HİTİT MEDİKAL SAĞ.HİZ.A.Ş.,BAŞKENT HİTİT MEDİKAL SAĞ.HİZ.A.Ş.,KASTAMONU,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-155,30,2021-09-30,,
OTOKLAV,YURTDIŞI,2021/252,2022-03-24,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-156,-174,2021-10-01,,
OTOKLAV,YURTDIŞI,2020/126,2021-07-10,SURİYE,SURİYE,SURİYE,ES 100,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2021/01-149,18,2021-07-28,,
OTOKLAV,YURTDIŞI,2020/127,2021-07-10,SURİYE,SURİYE,SURİYE,ES 100,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2021/01-150,18,2021-07-28,,
OTOKLAV,ÖZEL,2020/498,2021-03-22,ETA 21 İNŞAAT,JİYAN HOSPİTAL,DİYARBAKIR,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-058,14,2021-04-05,,
OTOKLAV,ÖZEL,2020/495,2021-03-22,ETA 21 İNŞAAT,JİYAN HOSPİTAL,DİYARBAKIR,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-059,14,2021-04-05,,
OTOKLAV,DMO,2020/507,2021-07-28,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,SİVAS CUMHURİYET ÜNİVERSİTESİ REKTÖRLÜĞÜ,SİVAS,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-055,59,2021-09-25,,
OTOKLAV,YURTDIŞI,2021/001,2021-08-04,"MME, LLC","MME, LLC",UKRAYNA,STR 5512 D,300 LİTRE ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-056,16,2021-08-20,,
OTOKLAV,DMO,2021/290,2021-09-21,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,KOCAELİ KARAMÜRSEL DEVLET HASTANESİ,KOCAELİ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-038,59,2021-11-19,,
OTOKLAV,DMO,2021/291,2021-09-24,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,BATTALGAZİ DEVLET HASTANESİ,MALATYA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-039,64,2021-11-27,,
OTOKLAV,YURTDIŞI,2021/292,2021-11-03,IRAK,IRAK,IRAK,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-185,27,2021-11-30,,
OTOKLAV,DMO,2021/293,2021-09-24,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,NİĞDE,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-161,64,2021-11-27,,
OTOKLAV,ÖZEL,2021/235,2021-09-15,HRS HASTANESİ,HRS HASTANESİ,ANKARA,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-034,1,2021-09-16,,
OTOKLAV,DMO,2021/295,2021-11-19,DMO GENEL MÜDÜRLÜĞÜ,TARSUS DEVLET HASTANESİ,MERSİN,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-014,-63,2021-09-17,,
OTOKLAV,DMO,2021/296,2021-11-19,DMO GENEL MÜDÜRLÜĞÜ,TARSUS DEVLET HASTANESİ,MERSİN,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-015,-62,2021-09-18,,
OTOKLAV,DMO,2021/299,2021-09-24,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,BATTALGAZİ DEVLET HASTANESİ,MALATYA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-160,64,2021-11-27,,
OTOKLAV,YURTDIŞI,2021/329,2021-09-10,ROMANYA,ROMANYA,ROMANYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-159,35,2021-10-15,,
OTOKLAV,DMO,2021/330,2021-12-08,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,KULA DEVLET HASTANESİ,MANİSA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-087,59,2022-02-05,,
OTOKLAV,YURTDIŞI,2020/225,2021-09-10,ROMANYA,ROMANYA,ROMANYA,STR 4407 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2021/01-157,35,2021-10-15,,
OTOKLAV,YURTDIŞI,2020/242,2021-09-10,ROMANYA,ROMANYA,ROMANYA,STR 4407 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2021/01-158,35,2021-10-15,,
OTOKLAV,DMO,2021/344,2021-11-02,DMO GENEL MÜDÜRLÜĞÜ,SİNCAN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-182,64,2022-01-05,,
OTOKLAV,DMO,2021/062,2021-11-02,DMO GENEL MÜDÜRLÜĞÜ,SİNCAN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,ANKARA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-011,64,2022-01-05,,
OTOKLAV,DMO,2021/294,2021-10-15,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR KARABAĞLAR BELEDİYE BAŞKANLIĞI VETERİNER İŞLERİ MÜDÜRLÜĞÜ,İZMİR,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-151,64,2021-12-18,,
OTOKLAV,ÖZEL,2021/347,2021-11-02,İZAN OTELCİLİK TURİZM.TİC.İNŞ.A.Ş.,ÖZEL İZAN SAĞLIK HASTANESİ,MUĞLA,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-181,10,2021-11-12,,
OTOKLAV,DMO,2021/387,2021-10-15,DMO MERSİN BÖLGE MÜDÜRLÜĞÜ,KAYSERİ DEVELİ HATİCE-MUAMMER KOCATÜRK DEVLET HASTANESİ,KAYSERİ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-186,64,2021-12-18,,
OTOKLAV,DMO,2021/349,2021-10-22,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,YALOVA DEVLET HASTANESİ,YALOVA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-171,64,2021-12-25,,
OTOKLAV,DMO,2021/350,2021-10-22,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,YALOVA DEVLET HASTANESİ,YALOVA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-172,64,2021-12-25,,
OTOKLAV,ÖZEL,2021/351,2021-10-12,ORDEM YAPI İTH.İHR.SAN.TİC.LTD.ŞTİ.,TRAKYA ÜNİVERSİTESİ,EDİRNE,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-063,30,2021-11-11,,
OTOKLAV,ÖZEL,2021/352,2021-10-12,ORDEM YAPI İTH.İHR.SAN.TİC.LTD.ŞTİ.,TRAKYA ÜNİVERSİTESİ,EDİRNE,STR 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2021/01-168,30,2021-11-11,,
OTOKLAV,YURTDIŞI,2021/356,2021-10-07,ROMANYA,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-163,31,2021-11-07,,
OTOKLAV,YURTDIŞI,2021/357,2021-10-07,ROMANYA,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-164,31,2021-11-07,,
OTOKLAV,YURTDIŞI,2021/358,2021-10-07,ROMANYA,ROMANYA,ROMANYA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-165,31,2021-11-07,,
OTOKLAV,DMO,2021/365,2021-10-08,DMO GENEL MÜDÜRLÜĞÜ,KUZEY KIBRIS TÜRK CUMHURİYETİ,MERSİN,ERS 6613 S,550 LT TEK KAPILI OTOKLAV CİHAZI,550 LT,2021/01-167,24,2021-11-01,,
OTOKLAV,YURTDIŞI,2021/373,2021-11-11,MISIR,MISIR,MISIR,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-086,23,2021-12-04,,
OTOKLAV,YURTDIŞI,2021/375,2021-10-25,ROMANYA,ROMANYA,ROMANYA,STR 7712 S,675 LT TEK KAPILI OTOKLAV CİHAZI,675 LT,2021/01-173,26,2021-11-20,,
OTOKLAV,YURTDIŞI,2021/379,2021-10-27,MISIR,MISIR,MISIR,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI,250 LT,2021/01-179,29,2021-11-25,,
OTOKLAV,ÖZEL,2021/248,2021-11-03,A HOSPİTAL SAĞLIK HİZMETLERİ ,A HOSPİTAL SAĞLIK HİZMETLERİ ,İSTANBUL,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-154,12,2021-11-15,,
OTOKLAV,YURTDIŞI,2021/389,2021-11-12,LİBYA,LİBYA,LİBYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-069,34,2021-12-16,,
OTOKLAV,YURTDIŞI,2021/390,2021-11-12,LİBYA,LİBYA,LİBYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-070,34,2021-12-16,,
OTOKLAV,DMO,2021/391,2021-11-12,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL FİZİK TEDAVİ REHABİLİTASYON EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-049,64,2022-01-15,,
OTOKLAV,DMO,2021/392,2021-11-12,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL FİZİK TEDAVİ REHABİLİTASYON EĞİTİM VE ARAŞTIRMA HASTANESİ,İSTANBUL,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-050,64,2022-01-15,,
OTOKLAV,DMO,2021/420,2021-11-29,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR TEPECİK EĞİTİM ARAŞTIRMA HASTANESİ,İZMİR,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-017,59,2022-01-27,,
OTOKLAV,YURTDIŞI,2021/409,2021-11-12,LİBYA,LİBYA,LİBYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-088,77,2022-01-28,,
OTOKLAV,YURTDIŞI,2021/410,2021-11-12,LİBYA,LİBYA,LİBYA,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2021/01-089,78,2022-01-29,,
OTOKLAV,YURTDIŞI,2021/414,2021-12-22,BG BULTMED,BG BULTMED,BULGARİSTAN,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-189,20,2022-01-11,,
OTOKLAV,YURTDIŞI,2021/415,2021-12-22,BG BULTMED,BG BULTMED,BULGARİSTAN,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-190,20,2022-01-11,,
OTOKLAV,YURTDIŞI,2021/416,2021-12-29,NİGERİA,NİGERİA,NİGERİA,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2021/01-028,23,2022-01-21,,
OTOKLAV,DMO,2021/348,2021-12-02,DMO GAZİANTEP BÖLGE MÜDÜRLÜĞÜ,HATAY SAMANDAĞ DEVLET HASTANESİ,HATAY,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2021/01-169,59,2022-01-30,,
OTOKLAV,YURTDIŞI,2021/465,2021-12-22,BG BULTMED,BG BULTMED,BULGARİSTAN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2021/01-191,20,2022-01-11,,
OTOKLAV,YURTDIŞI,2021/466,2021-12-22,IRAK,IRAK,IRAK,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2021/01-192,20,2022-01-11,,
OTOKLAV,YURTDIŞI,2019/326,2021-12-22,MODERN MEDICAL,MODERN MEDICAL,IRAK,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2021/01-193,8,2021-12-30,,
OTOKLAV,ÖZEL,2019/326,2022-11-09,İNNOMED LABORATUVAR İTH. İHR. SAN. TİC. LTD. ŞTİ.,İNNOMED LABORATUVAR İTH. İHR. SAN. TİC. LTD. ŞTİ.,İSTANBUL,GOLDBERG 250 S,250 LT TEK KAYAR KAPILI OTOKLAV CİHAZI,250 LT,2022/01-164,,2022-12-09,,
OTOKLAV,YURTDIŞI,2021/020,2022-04-13,KONGO,KONGO,KONGO,GOLDBERG 840 D-REVİZYON,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2022/01-036,,2022-05-04,,
OTOKLAV,2024 e aktarıldı,2022/001,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/002,2023-02-15,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/003,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/004,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/005,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/006,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/007,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/008,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/009,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,,,,,
OTOKLAV,YURTDIŞI,2022/010,2022-05-11,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-043,,2022-06-06,,
OTOKLAV,YURTDIŞI,2022/011,2022-08-08,LABORİN-PHARMA,KAZAKİSTAN,KAZAKİSTAN,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-077,,2022-08-12,,
OTOKLAV,YURTDIŞI,2022/012,2022-05-11,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-044,,2022-06-06,,
OTOKLAV,2024 e aktarıldı,2022/013,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/014,2022-04-13,2024 e aktarıldı,2024 e aktarıldı,STOK,GOLDBERG 100,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2022/01-032,,,,
OTOKLAV,ÖZEL,2022/015,2022-01-06,MDR BİYOTEKNOLOJİ,MDR BİYOTEKNOLOJİ,MDR BİYOTEKNOLOJİ,ES 100,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,2023/01-001,(ALYANS MEDİKALE GÖNDERİLEN CİHAZ İLE AYNI SERİ NUMARASI İLE ÜRETİLDİ),,,
OTOKLAV,2024 e aktarıldı,2022/016,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,TEK CİDAR,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/017,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,TEK CİDAR,100 LT DİK TİP OTOKLAV CİHAZI,100 LT,,,,,
OTOKLAV,2023 YILINA AKTARILDI,2022/018,2022-01-06,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,,,,,
OTOKLAV,2023 YILINA AKTARILDI,2022/019,2022-01-06,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,,,,,
OTOKLAV,2023 YILINA AKTARILDI,2022/020,2022-01-06,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,,120 LT TEK KAPILI OTOKLAV CİHAZI (40*40),120 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/021,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,120 LT TEK KAPILI OTOKLAV CİHAZI (40*40),120 LT,,,,,
OTOKLAV,2023 YILINA AKTARILDI,2022/022,2022-01-06,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,,,,,
OTOKLAV,2023 YILINA AKTARILDI,2022/023,2022-01-06,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/024,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,,,,,
OTOKLAV,YURTDIŞI,2022/025,2022-05-11,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2022/01-045,,2022-06-06,,
OTOKLAV,2024 e aktarıldı,2022/026,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,,,,,
OTOKLAV,YURTDIŞI,2022/027,2022-05-11,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2022/01-046,,2022-06-06,,
OTOKLAV,YURTDIŞI,2022/028,2022-05-11,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2022/01-047,,2022-06-06,,
OTOKLAV,YURTDIŞI,2022/029,2022-05-11,KAMBOÇYA,KAMBOÇYA,KAMBOÇYA,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2022/01-048,,2022-06-06,,
OTOKLAV,YURTDIŞI,2022/030,2022-04-19,NİCU,ROMANYA,ROMANYA,STR 4410 S (Eski Kazan),160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2022/01-037,,2022-05-12,,
OTOKLAV,YURTDIŞI,2022/031,2022-04-19,NİCU,ROMANYA,ROMANYA,STR 4410 S (Eski Kazan),160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2022/01-038,,2022-05-12,,
OTOKLAV,YURTDIŞI,2022/032,2022-04-25,NİCU,ROMANYA,ROMANYA,STR 4410 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2022/01-039,,2022-05-15,,
OTOKLAV,2023 YILINA AKTARILDI,2022/033,2022-10-27,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/034,2022-01-06,2024 e aktarıldı,2024 e aktarıldı,STOK,,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,,,,,
OTOKLAV,YURTDIŞI,2022/035,2022-06-08,FAS,FAS,FAS,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2022/01-063,,2022-06-15,,
OTOKLAV,YURTDIŞI,2022/036,2022-09-03,RUSYA FEDARASYONU,RUSYA FEDARASYONU,RUSYA,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2022/01-096,,2022-09-30,,
OTOKLAV,YURTDIŞI,2022/037,2022-09-03,RUSYA FEDARASYONU,RUSYA FEDARASYONU,RUSYA,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2022/01-097,,2022-09-30,,
OTOKLAV,2023 YILINA AKTARILDI,2022/038,2022-01-06,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,,,,,
OTOKLAV,2023 YILINA AKTARILDI,2022/039,2022-01-06,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,2023 YILINA AKTARILDI,,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,,,,,
OTOKLAV,ÖZEL,2022/040,2022-08-05,KORKMAZ MED. İNŞAAT TIBBİ CİH. MAK. İHR. İTH. SAN. TİC. LTD. ŞTİ.,KORKMAZ MED. İNŞAAT TIBBİ CİH. MAK. İHR. İTH. SAN. TİC. LTD. ŞTİ.,HAKKARİ,STR 5512 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2022/01-057,15 GÜN,2022-08-15,,
OTOKLAV,YURTDIŞI,2022/041,2022-05-18,LİBYA,LİBYA,LİBYA,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2022/01-050,,,,
OTOKLAV,YURTDIŞI,2022/042,2022-03-03,EUROMEDITECH,FAS,FAS,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI ,300 LT,2022/01-011,,2022-03-11,,
OTOKLAV,YURTDIŞI,2022/043,2022-02-21,ANH,VİETNAM,VİETNAM,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2022/01-009,,2022-03-10,,
OTOKLAV,DMO,2022/044,2022-03-09,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,ÇANAKKALE GÖKÇEADA DEVLET HASTANESİ,ÇANAKKALE,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2022/01-016,,2022-05-08,,
OTOKLAV,ÖZEL,2022/405,2021-09-07,ŞAFAK DİŞ DEPOSU TIP GEREÇLERİ SAN. TİC.LTD. ŞTİ.,KENT ÜNİVERSİTESİ,İSTANBUL,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2022/01-120,,2021-09-30,,
OTOKLAV,YURTDIŞI,2022/046,2022-04-13,FAS,FAS,FAS,GOLBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2022/01-031,,2022-04-06,,
OTOKLAV,DMO,2022/298,2022-05-13,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,UŞAK SİVASLI İLÇE DEVLET HASTANESİ,UŞAK,ERS 6610 D ,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2022/01-083,,2022-07-12,,
